Employee_ID,Work_Hours_Per_Day,Sleep_Hours_Per_Night,Personal_Time_Hours_Per_Day,Motivation_Level,Work_Stress_Level,Burnout_Rate_Daily,Workload_Intensity,Overtime_Hours_Today
71,6.0,5.0,3.5,2,7,0.75,4,0.0
71,4.0,5.5,2.0,1,8,0.85,2,0.0
71,4.0,5.0,2.0,1,8,0.87,2,0.0
71,4.0,3.5,3.0,1,9,0.91,2,0.0
71,6.5,4.5,1.5,1,9,0.95,5,0.0
71,3.5,4.5,1.5,1,9,0.95,1,0.0
71,4.5,4.0,3.0,1,10,0.99,2,0.0
71,3.5,3.5,2.0,1,10,1.0,1,0.0
71,2.5,6.5,1.5,2,10,0.98,1,0.0
71,4.5,4.5,2.5,1,10,1.0,2,0.0
71,3.0,5.5,1.0,1,10,1.0,1,0.0
71,7.0,5.0,1.0,1,10,0.99,5,0.0
71,5.5,5.0,2.0,2,10,0.98,4,0.0
71,6.0,5.0,2.5,1,10,1.0,4,0.0
71,4.0,7.5,2.5,1,10,1.0,2,0.0
71,8.0,3.5,0.5,1,10,1.0,5,0.0
71,4.0,4.0,1.0,1,10,0.98,2,0.0
71,5.0,6.0,3.5,1,10,1.0,3,0.0
71,3.0,4.0,1.0,1,10,1.0,1,0.0
71,5.5,5.5,2.5,1,10,1.0,4,0.0
71,6.5,4.0,2.5,1,10,1.0,5,0.0
71,5.5,6.5,2.5,1,10,1.0,4,0.0
71,4.0,4.0,2.5,1,10,1.0,2,0.0
71,7.0,4.5,1.0,1,10,1.0,5,0.0
71,6.0,5.5,2.0,1,10,0.99,4,0.0
71,5.0,5.5,1.0,2,10,0.94,3,0.0
71,5.0,6.0,4.0,1,10,0.97,3,0.0
71,2.0,7.0,2.0,1,10,0.97,1,0.0
71,3.5,5.5,1.5,2,10,0.97,1,0.0
71,7.5,5.5,3.0,1,9,0.95,5,0.0
71,4.5,5.0,1.5,1,10,1.0,2,0.0
71,5.0,5.0,3.0,1,10,1.0,3,0.0
71,3.5,5.0,1.5,1,10,0.98,1,0.0
71,6.0,7.0,3.0,1,9,0.93,4,0.0
71,8.5,5.0,1.5,1,9,0.95,5,0.5
71,5.5,6.5,1.5,1,9,0.92,4,0.0
71,2.5,4.0,2.5,1,10,1.0,1,0.0
71,5.0,6.0,2.5,1,10,0.99,3,0.0
71,5.0,4.5,1.5,1,10,1.0,3,0.0
71,2.0,6.0,4.5,1,10,0.98,1,0.0
71,5.0,5.0,1.0,1,10,1.0,3,0.0
71,3.5,4.5,1.5,1,10,1.0,1,0.0
71,4.5,4.5,2.0,1,10,0.98,2,0.0
71,6.0,4.5,1.0,1,9,0.95,4,0.0
71,6.5,5.5,2.5,2,9,0.92,5,0.0
71,4.0,5.0,3.0,1,10,1.0,2,0.0
71,5.5,5.0,4.0,1,10,1.0,4,0.0
71,6.0,5.5,0.0,1,10,1.0,4,0.0
71,4.5,5.0,4.0,1,10,0.96,2,0.0
71,1.5,7.0,1.5,1,10,1.0,1,0.0
71,4.0,5.5,2.5,1,10,1.0,2,0.0
71,5.0,5.0,2.5,1,10,1.0,3,0.0
71,3.0,4.5,2.5,1,10,0.98,1,0.0
71,3.5,5.5,1.5,1,10,0.98,1,0.0
71,7.0,5.5,2.0,1,10,0.98,5,0.0
71,3.5,4.5,4.0,1,10,1.0,1,0.0
71,7.0,5.0,3.0,1,10,1.0,5,0.0
71,2.5,5.0,1.5,1,10,1.0,1,0.0
71,4.5,5.5,1.0,1,10,1.0,2,0.0
71,3.0,6.0,2.0,1,10,1.0,1,0.0
71,3.0,5.0,2.5,1,10,1.0,1,0.0
71,5.5,5.0,1.0,1,10,1.0,4,0.0
71,9.0,4.5,2.5,1,10,1.0,5,1.0
71,3.5,3.5,1.5,1,10,1.0,1,0.0
71,4.5,5.5,1.5,1,10,1.0,2,0.0
71,4.0,5.0,2.5,1,10,1.0,2,0.0
71,7.5,4.0,2.5,1,10,1.0,5,0.0
71,6.5,6.0,3.0,1,10,0.98,5,0.0
71,6.5,6.0,2.5,2,9,0.91,5,0.0
71,6.0,4.5,1.5,1,10,1.0,4,0.0
71,3.5,3.5,1.5,1,10,1.0,1,0.0
71,5.0,5.0,3.0,1,10,1.0,3,0.0
71,4.5,6.5,3.5,1,9,0.92,2,0.0
71,5.5,5.5,2.0,1,9,0.9,4,0.0
71,3.0,6.0,0.0,2,9,0.91,1,0.0
71,5.5,3.5,1.5,1,10,0.98,4,0.0
71,4.0,5.0,1.5,1,10,1.0,2,0.0
71,6.0,5.0,2.5,1,10,1.0,4,0.0
71,4.0,6.0,4.0,1,10,0.99,2,0.0
71,2.0,5.5,2.5,1,10,1.0,1,0.0
71,4.0,3.5,1.0,1,10,1.0,2,0.0
71,6.0,5.0,0.5,1,10,0.98,4,0.0
71,5.0,5.0,3.0,1,9,0.94,3,0.0
71,4.5,6.5,2.0,1,8,0.84,2,0.0
71,6.0,6.5,3.0,1,9,0.89,4,0.0
71,5.5,6.0,3.0,1,10,0.99,4,0.0
71,8.5,5.0,1.5,1,10,0.97,5,0.5
71,5.5,5.0,1.5,1,10,1.0,4,0.0
71,8.0,5.5,0.0,1,10,1.0,5,0.0
71,5.0,6.5,3.0,1,10,0.99,3,0.0
71,4.5,5.0,1.5,1,10,1.0,2,0.0
71,7.0,5.0,0.0,1,10,1.0,5,0.0
71,5.5,7.5,1.5,1,10,1.0,4,0.0
71,5.0,5.0,1.0,1,10,1.0,3,0.0
71,4.5,4.0,2.5,1,10,0.96,2,0.0
71,5.5,5.5,1.5,2,10,0.98,4,0.0
71,4.5,4.5,2.0,1,10,1.0,2,0.0
71,4.5,5.0,2.5,1,10,1.0,2,0.0
71,4.0,6.0,2.0,1,10,1.0,2,0.0
71,6.0,5.0,2.0,1,10,1.0,4,0.0
71,6.0,4.5,1.0,1,10,1.0,4,0.0
71,3.5,5.5,1.5,2,10,0.98,1,0.0
71,4.5,5.0,3.0,1,10,1.0,2,0.0
71,5.5,5.0,1.5,1,10,1.0,4,0.0
71,5.0,5.0,2.0,1,10,1.0,3,0.0
71,4.0,6.0,0.5,2,10,0.96,2,0.0
71,3.5,4.5,1.0,1,10,1.0,1,0.0
71,6.0,5.0,2.0,1,10,1.0,4,0.0
71,5.5,5.0,1.0,1,10,1.0,4,0.0
71,7.0,5.5,0.5,1,10,0.99,5,0.0
71,3.5,5.0,0.0,1,10,1.0,1,0.0
71,6.0,4.5,2.5,1,10,1.0,4,0.0
71,3.0,4.0,2.5,1,10,1.0,1,0.0
71,7.0,7.0,1.0,2,10,0.97,5,0.0
71,5.0,5.5,2.5,1,10,1.0,3,0.0
71,6.0,3.0,1.5,1,10,1.0,4,0.0
71,5.0,5.0,2.0,1,10,1.0,3,0.0
71,5.5,4.0,3.5,1,10,1.0,4,0.0
71,5.5,6.5,1.5,1,10,1.0,4,0.0
71,7.0,6.0,1.0,1,10,1.0,5,0.0
71,5.0,6.0,2.0,1,10,1.0,3,0.0
71,4.5,4.5,3.0,1,10,0.98,2,0.0
71,4.5,4.0,3.5,1,10,0.98,2,0.0
71,4.0,6.5,2.0,1,10,1.0,2,0.0
71,5.5,5.0,1.5,1,10,1.0,4,0.0
71,4.0,5.0,0.5,1,10,1.0,2,0.0
71,4.0,5.5,3.0,1,10,1.0,2,0.0
71,6.5,7.0,1.5,1,10,1.0,5,0.0
71,6.5,5.0,0.0,1,10,0.99,5,0.0
71,4.5,6.0,2.5,1,10,1.0,2,0.0
71,6.0,4.5,2.5,1,10,1.0,4,0.0
71,5.0,5.0,1.0,1,10,0.97,3,0.0
71,5.5,5.0,0.0,1,10,1.0,4,0.0
71,5.5,5.5,1.0,2,10,0.97,4,0.0
71,3.5,5.5,1.0,1,10,0.99,1,0.0
71,6.0,5.5,3.5,1,10,1.0,4,0.0
71,4.5,5.5,3.0,1,10,1.0,2,0.0
72,4.5,7.0,2.5,9,2,0.12,2,0.0
72,2.0,5.5,3.5,8,3,0.23,1,0.0
72,5.5,7.5,1.0,8,4,0.28,4,0.0
72,5.5,7.5,3.0,8,4,0.3,4,0.0
72,3.0,6.5,3.0,8,4,0.27,1,0.0
72,4.5,6.0,2.0,8,4,0.31,2,0.0
72,3.5,6.0,1.0,9,4,0.25,1,0.0
72,3.0,6.0,4.0,6,4,0.35,1,0.0
72,4.5,5.5,2.0,6,4,0.35,2,0.0
72,2.5,6.5,1.5,7,4,0.32,1,0.0
72,5.5,5.5,2.5,8,4,0.29,4,0.0
72,4.5,6.0,2.5,8,4,0.28,2,0.0
72,7.0,6.5,1.5,7,4,0.32,5,0.0
72,5.5,5.5,2.5,7,4,0.31,4,0.0
72,4.5,6.0,2.0,8,3,0.24,2,0.0
72,5.5,5.5,1.5,10,4,0.29,4,0.0
72,5.0,6.5,2.0,6,5,0.42,3,0.0
72,3.5,6.5,1.5,6,5,0.43,1,0.0
72,3.5,4.5,3.0,5,5,0.47,1,0.0
72,5.5,6.5,3.5,8,5,0.37,4,0.0
72,4.0,5.5,0.0,7,5,0.37,2,0.0
72,6.0,7.0,2.5,8,5,0.41,4,0.0
72,6.5,8.0,3.5,9,5,0.36,5,0.0
72,5.0,6.5,1.5,6,5,0.44,3,0.0
72,3.5,7.5,1.5,6,5,0.44,1,0.0
72,4.0,5.0,1.5,5,6,0.52,2,0.0
72,5.0,6.0,0.0,8,5,0.39,3,0.0
72,6.5,7.0,1.5,6,5,0.45,5,0.0
72,3.0,5.5,3.0,6,6,0.52,1,0.0
72,4.5,5.5,2.0,6,6,0.52,2,0.0
72,7.0,4.0,2.5,4,6,0.56,5,0.0
72,6.0,5.0,4.0,6,7,0.59,4,0.0
72,3.5,6.0,0.5,6,6,0.52,1,0.0
72,4.5,6.0,2.0,8,6,0.47,2,0.0
72,3.5,6.0,1.0,7,7,0.57,1,0.0
72,3.5,5.5,2.5,5,7,0.65,1,0.0
72,4.0,9.0,2.0,5,7,0.66,2,0.0
72,4.5,7.0,2.5,5,7,0.65,2,0.0
72,6.0,4.5,1.5,5,8,0.73,4,0.0
72,6.0,4.5,4.5,3,9,0.87,4,0.0
72,3.5,4.5,1.5,4,9,0.86,1,0.0
72,5.5,5.0,3.0,6,10,0.79,4,0.0
72,5.5,5.0,3.0,5,10,0.86,4,0.0
72,5.0,4.5,3.5,2,10,0.97,3,0.0
72,3.0,5.0,3.0,2,10,0.98,1,0.0
72,5.0,7.0,1.0,4,10,0.88,3,0.0
72,8.5,5.0,1.5,2,10,0.95,5,0.5
72,3.0,4.5,1.5,4,10,0.89,1,0.0
72,6.0,5.0,2.5,6,10,0.84,4,0.0
72,4.0,4.0,1.0,5,10,0.87,2,0.0
72,5.0,3.0,1.0,4,10,0.88,3,0.0
72,4.0,3.0,3.0,3,10,0.93,2,0.0
72,4.0,5.5,2.0,5,10,0.84,2,0.0
72,5.0,5.5,1.5,6,10,0.83,3,0.0
72,5.5,6.5,3.5,5,9,0.78,4,0.0
72,6.0,5.0,2.0,3,9,0.89,4,0.0
72,6.0,4.5,2.5,2,9,0.92,4,0.0
72,4.5,5.5,2.5,7,10,0.8,2,0.0
72,4.0,4.5,2.5,4,10,0.9,2,0.0
72,6.5,3.5,2.5,4,10,0.9,5,0.0
72,7.0,4.0,3.0,4,10,0.88,5,0.0
72,5.5,6.0,2.5,5,10,0.87,4,0.0
72,6.5,7.0,1.5,3,9,0.87,5,0.0
72,4.5,4.0,2.5,4,10,0.91,2,0.0
72,3.5,5.0,1.0,6,10,0.85,1,0.0
72,6.0,4.0,2.5,4,10,0.91,4,0.0
72,5.0,3.5,1.5,3,10,0.94,3,0.0
72,5.5,4.0,1.5,3,10,0.95,4,0.0
72,4.0,6.0,1.5,5,10,0.88,2,0.0
72,4.5,5.0,1.5,4,10,0.88,2,0.0
72,8.0,3.5,3.5,4,10,0.9,5,0.0
72,2.0,6.0,2.5,5,10,0.85,1,0.0
72,5.5,5.5,1.0,4,10,0.89,4,0.0
72,3.5,4.0,0.0,3,10,0.94,1,0.0
72,3.0,5.0,2.0,3,10,0.94,1,0.0
72,3.0,4.5,3.0,5,10,0.87,1,0.0
72,5.0,3.5,1.5,2,10,0.96,3,0.0
72,5.5,7.0,1.5,5,10,0.88,4,0.0
72,4.5,4.5,0.5,4,10,0.87,2,0.0
72,5.0,6.5,2.0,6,10,0.84,3,0.0
72,7.0,5.5,2.5,5,10,0.87,5,0.0
72,3.5,6.5,1.0,5,10,0.83,1,0.0
72,4.5,5.5,1.0,5,9,0.81,2,0.0
72,6.0,5.0,2.0,4,10,0.89,4,0.0
72,7.5,5.0,2.5,3,10,0.92,5,0.0
72,4.5,6.5,2.5,5,10,0.87,2,0.0
72,6.5,7.0,1.0,5,9,0.81,5,0.0
72,7.0,5.0,3.0,5,9,0.81,5,0.0
72,5.5,4.5,2.5,5,10,0.85,4,0.0
72,4.0,5.0,4.0,4,10,0.89,2,0.0
72,6.5,6.0,1.0,6,10,0.82,5,0.0
72,3.0,5.0,2.5,4,10,0.91,1,0.0
72,6.5,5.0,1.5,6,10,0.83,5,0.0
72,3.5,6.0,3.0,3,10,0.92,1,0.0
72,3.5,5.5,0.5,5,10,0.86,1,0.0
72,4.0,3.5,4.0,5,10,0.87,2,0.0
72,6.0,4.5,1.5,5,10,0.84,4,0.0
72,7.5,5.5,1.0,5,10,0.87,5,0.0
72,6.0,4.0,0.5,3,10,0.94,4,0.0
72,5.5,6.0,2.0,6,10,0.83,4,0.0
72,6.0,5.0,2.5,6,10,0.84,4,0.0
72,4.5,4.5,1.5,3,10,0.94,2,0.0
72,2.5,5.5,3.0,5,10,0.86,1,0.0
72,6.5,6.0,1.0,5,10,0.86,5,0.0
72,4.0,5.5,1.5,3,10,0.93,2,0.0
72,5.5,5.0,0.5,4,10,0.9,4,0.0
72,1.5,3.0,1.0,2,10,0.97,1,0.0
72,4.5,4.0,2.0,5,10,0.88,2,0.0
72,4.0,5.0,2.0,4,10,0.9,2,0.0
72,4.0,4.0,2.5,4,10,0.9,2,0.0
72,6.5,5.5,1.0,6,10,0.83,5,0.0
72,5.0,5.5,3.5,4,10,0.89,3,0.0
72,5.0,5.0,2.5,5,10,0.85,3,0.0
72,4.0,6.0,1.0,4,10,0.89,2,0.0
72,4.0,3.0,2.0,3,10,0.93,2,0.0
72,5.0,5.0,3.0,4,10,0.9,3,0.0
72,4.0,5.5,0.5,5,10,0.87,2,0.0
72,3.5,4.5,1.5,4,10,0.88,1,0.0
72,4.0,6.0,0.5,5,10,0.82,2,0.0
72,4.0,4.5,3.5,4,10,0.88,2,0.0
72,5.0,4.5,2.0,2,10,0.96,3,0.0
72,5.0,6.0,0.5,5,10,0.87,3,0.0
72,7.0,4.5,2.0,3,10,0.93,5,0.0
72,6.0,5.5,4.0,5,10,0.87,4,0.0
72,7.0,6.0,2.5,5,10,0.87,5,0.0
72,6.0,6.5,2.0,6,10,0.83,4,0.0
72,4.5,7.0,1.0,5,9,0.8,2,0.0
72,2.5,5.0,0.0,4,9,0.81,1,0.0
72,7.0,6.5,2.0,3,9,0.87,5,0.0
72,5.0,3.0,3.5,4,10,0.89,3,0.0
72,4.0,4.5,0.5,4,10,0.88,2,0.0
72,8.0,6.5,1.5,6,10,0.85,5,0.0
72,3.5,6.0,1.5,3,10,0.92,1,0.0
72,2.5,5.0,3.0,6,9,0.76,1,0.0
72,6.5,5.0,2.5,7,10,0.79,5,0.0
72,3.5,6.5,2.0,5,10,0.83,1,0.0
72,5.0,6.0,3.5,6,10,0.83,3,0.0
72,1.5,4.5,1.0,2,9,0.9,1,0.0
72,5.5,5.0,3.0,5,10,0.87,4,0.0
72,6.0,5.5,0.0,5,10,0.86,4,0.0
72,4.0,5.5,3.0,6,10,0.84,2,0.0
72,6.0,5.0,2.0,4,10,0.9,4,0.0
72,8.0,3.5,2.5,3,10,0.93,5,0.0
72,7.5,5.5,2.5,6,10,0.82,5,0.0
72,3.0,5.0,1.5,4,10,0.9,1,0.0
72,2.5,4.0,2.5,2,10,0.97,1,0.0
72,5.5,3.0,2.0,4,10,0.9,4,0.0
72,10.0,6.0,3.0,6,10,0.85,5,2.0
72,3.5,5.5,3.0,5,10,0.87,1,0.0
72,5.0,7.0,1.0,5,10,0.87,3,0.0
72,9.5,5.5,3.5,5,10,0.87,5,1.5
72,4.5,6.0,2.0,5,10,0.87,2,0.0
72,7.0,5.0,3.5,5,10,0.86,5,0.0
72,3.0,5.0,4.0,3,10,0.91,1,0.0
72,4.5,7.0,2.0,5,9,0.83,2,0.0
72,6.5,6.5,4.5,6,9,0.75,5,0.0
72,5.5,4.5,4.0,4,9,0.81,4,0.0
72,4.5,5.5,3.5,5,9,0.79,2,0.0
72,5.5,6.5,0.5,5,9,0.76,4,0.0
72,4.5,6.0,2.5,5,8,0.73,2,0.0
72,6.5,4.0,3.5,5,9,0.78,5,0.0
72,6.0,5.5,2.0,7,10,0.81,4,0.0
72,5.5,3.5,2.0,2,10,0.97,4,0.0
72,4.0,4.5,3.0,2,10,0.94,2,0.0
72,5.0,5.0,4.0,6,10,0.84,3,0.0
72,7.0,5.0,3.0,2,10,0.95,5,0.0
72,7.5,6.5,3.0,3,10,0.93,5,0.0
72,7.0,5.0,3.5,5,10,0.88,5,0.0
72,4.5,5.0,1.5,5,10,0.86,2,0.0
72,4.5,5.5,4.0,5,10,0.85,2,0.0
72,5.0,5.0,1.5,4,10,0.91,3,0.0
72,5.5,7.0,3.5,4,9,0.84,4,0.0
72,4.0,5.0,1.5,4,8,0.74,2,0.0
72,3.0,5.5,2.5,6,8,0.67,1,0.0
72,5.5,6.0,2.0,6,8,0.7,4,0.0
72,5.5,3.0,1.0,4,9,0.8,4,0.0
72,5.0,4.5,3.5,4,9,0.84,3,0.0
72,3.5,7.5,2.5,5,9,0.82,1,0.0
72,6.5,4.5,3.0,2,9,0.9,5,0.0
72,6.0,5.5,0.5,3,10,0.94,4,0.0
73,2.5,6.5,0.5,5,3,0.34,1,0.0
73,2.5,8.0,1.0,2,3,0.39,1,0.0
73,5.5,5.0,2.5,2,4,0.45,4,0.0
73,4.5,6.0,1.5,2,5,0.58,2,0.0
73,3.5,6.5,3.0,4,6,0.59,1,0.0
73,7.5,5.5,2.0,2,6,0.64,5,0.0
73,3.5,7.5,1.0,3,6,0.63,1,0.0
73,8.0,5.5,1.5,4,6,0.6,5,0.0
73,4.5,8.0,2.0,1,6,0.71,2,0.0
73,5.5,6.0,3.0,2,6,0.69,4,0.0
73,4.0,4.5,2.5,1,6,0.73,2,0.0
73,6.0,5.0,2.5,1,8,0.81,4,0.0
73,6.5,7.0,1.5,3,8,0.75,5,0.0
73,7.0,6.5,0.0,3,8,0.74,5,0.0
73,4.5,4.5,2.0,1,8,0.81,2,0.0
73,5.0,7.5,0.0,1,7,0.79,3,0.0
73,5.0,5.5,1.5,4,8,0.73,3,0.0
73,6.5,4.0,1.5,1,8,0.86,5,0.0
73,5.5,4.5,2.5,1,10,0.98,4,0.0
73,6.5,5.5,1.0,1,10,0.98,5,0.0
73,4.5,4.0,2.0,1,10,1.0,2,0.0
73,4.5,6.0,2.0,1,10,1.0,2,0.0
73,5.5,5.0,1.5,1,10,0.97,4,0.0
73,6.5,4.5,4.0,1,10,0.98,5,0.0
73,4.0,5.0,2.0,1,10,1.0,2,0.0
73,3.5,5.0,1.5,1,10,1.0,1,0.0
73,6.0,6.5,1.0,1,10,1.0,4,0.0
73,4.0,4.5,1.0,1,10,1.0,2,0.0
73,2.5,5.5,1.0,2,9,0.9,1,0.0
73,4.5,4.5,2.0,1,9,0.95,2,0.0
73,3.5,6.0,0.0,2,10,0.97,1,0.0
73,5.0,5.0,3.0,1,10,1.0,3,0.0
73,5.5,5.0,3.0,1,10,1.0,4,0.0
73,7.5,6.0,0.5,1,10,1.0,5,0.0
73,4.5,5.5,2.5,2,10,0.97,2,0.0
73,4.5,5.0,3.0,1,10,1.0,2,0.0
73,6.0,6.5,1.5,1,10,1.0,4,0.0
73,6.5,6.0,2.5,1,9,0.95,5,0.0
73,8.0,3.5,1.0,1,9,0.94,5,0.0
73,6.5,5.5,3.5,1,10,0.98,5,0.0
73,3.0,5.0,4.0,3,9,0.9,1,0.0
73,7.0,4.5,2.0,1,10,1.0,5,0.0
73,5.0,5.5,4.0,1,9,0.95,3,0.0
73,4.0,7.0,3.0,1,10,1.0,2,0.0
73,4.5,6.5,1.0,1,10,1.0,2,0.0
73,7.0,5.5,0.5,1,10,0.99,5,0.0
73,4.5,6.5,4.0,2,10,0.98,2,0.0
73,4.5,5.5,0.5,3,10,0.94,2,0.0
73,3.0,5.5,1.0,1,10,0.99,1,0.0
73,4.5,4.5,2.0,1,9,0.93,2,0.0
73,5.5,6.0,2.5,1,10,1.0,4,0.0
73,6.0,5.5,3.0,1,10,1.0,4,0.0
73,6.0,5.5,2.0,2,10,0.97,4,0.0
73,4.5,4.0,2.5,1,8,0.88,2,0.0
73,3.5,5.0,2.0,3,9,0.82,1,0.0
73,5.0,4.5,3.5,1,9,0.95,3,0.0
73,5.0,6.0,1.0,3,10,0.93,3,0.0
73,5.5,5.5,2.5,2,10,0.95,4,0.0
73,5.5,5.0,1.0,1,10,1.0,4,0.0
73,5.0,5.5,1.5,3,10,0.95,3,0.0
73,3.0,4.5,3.0,1,10,1.0,1,0.0
73,6.5,5.0,1.5,1,10,1.0,5,0.0
73,5.0,6.0,1.0,2,9,0.92,3,0.0
73,4.5,4.0,2.0,1,10,1.0,2,0.0
73,5.0,4.5,2.0,1,10,1.0,3,0.0
73,6.0,7.0,1.0,1,10,1.0,4,0.0
73,6.5,5.5,1.0,1,10,1.0,5,0.0
73,5.0,4.5,2.5,1,10,1.0,3,0.0
73,7.5,4.0,0.0,1,10,1.0,5,0.0
73,7.0,5.5,1.5,2,10,0.96,5,0.0
73,3.5,3.5,0.5,1,10,1.0,1,0.0
73,7.0,5.5,2.0,1,10,0.98,5,0.0
73,5.0,4.5,3.5,1,10,1.0,3,0.0
73,5.0,4.0,1.0,1,10,0.98,3,0.0
73,3.0,3.0,2.5,1,10,1.0,1,0.0
73,6.0,4.5,3.0,1,10,1.0,4,0.0
73,3.0,5.0,1.5,1,10,1.0,1,0.0
73,2.5,5.5,3.0,2,10,0.98,1,0.0
73,4.0,6.5,2.0,2,10,0.97,2,0.0
73,3.5,5.0,2.5,1,10,1.0,1,0.0
73,4.5,4.0,0.0,1,10,0.99,2,0.0
73,2.0,5.5,3.0,2,10,0.94,1,0.0
73,4.5,4.5,3.0,1,9,0.94,2,0.0
73,5.5,5.5,2.5,3,10,0.9,4,0.0
73,5.5,5.0,1.5,1,10,1.0,4,0.0
73,6.0,4.5,3.0,1,10,1.0,4,0.0
73,6.5,4.0,1.5,1,10,1.0,5,0.0
73,5.0,4.5,3.5,1,10,0.99,3,0.0
73,6.5,6.5,1.0,1,10,1.0,5,0.0
73,3.0,4.5,4.0,1,10,1.0,1,0.0
73,2.5,6.5,1.0,1,10,0.98,1,0.0
73,5.5,5.5,2.0,1,10,0.99,4,0.0
73,5.0,6.5,1.0,1,9,0.92,3,0.0
73,7.0,6.5,1.0,3,9,0.88,5,0.0
73,3.5,7.0,1.5,1,9,0.94,1,0.0
73,8.5,5.5,3.0,2,10,0.98,5,0.5
73,5.0,5.5,2.5,2,10,0.95,3,0.0
73,4.5,4.5,1.5,1,10,1.0,2,0.0
73,6.0,3.5,3.0,1,10,1.0,4,0.0
73,4.0,5.5,2.5,1,10,1.0,2,0.0
73,4.5,5.0,1.5,1,10,0.96,2,0.0
73,2.0,5.5,3.5,2,9,0.92,1,0.0
73,6.5,6.0,0.5,2,9,0.87,5,0.0
73,5.5,6.0,1.5,1,9,0.9,4,0.0
73,4.5,5.0,2.0,1,9,0.91,2,0.0
73,4.0,5.5,1.0,1,10,0.98,2,0.0
73,4.0,5.0,1.0,1,10,1.0,2,0.0
73,4.0,4.0,2.0,1,10,0.99,2,0.0
73,6.0,5.5,3.5,2,10,0.95,4,0.0
73,7.0,3.0,2.5,1,10,1.0,5,0.0
73,5.0,4.5,2.0,1,10,1.0,3,0.0
73,5.5,3.0,3.0,1,10,1.0,4,0.0
73,6.5,4.0,1.5,1,10,1.0,5,0.0
73,3.5,3.0,4.5,1,10,1.0,1,0.0
73,5.0,4.0,0.5,1,10,1.0,3,0.0
73,5.5,4.5,4.5,1,10,1.0,4,0.0
73,7.5,6.0,3.5,1,10,1.0,5,0.0
73,3.0,5.0,0.5,1,10,1.0,1,0.0
73,4.5,4.5,1.5,1,10,1.0,2,0.0
73,4.0,4.0,1.0,1,10,1.0,2,0.0
73,3.0,7.0,2.0,1,9,0.94,1,0.0
73,6.5,7.0,1.5,2,9,0.9,5,0.0
73,5.0,5.5,3.5,2,10,0.93,3,0.0
73,5.0,5.0,2.0,1,10,0.98,3,0.0
73,3.0,4.0,3.0,1,10,1.0,1,0.0
73,5.0,4.5,3.0,1,10,1.0,3,0.0
73,5.5,5.0,2.5,1,10,1.0,4,0.0
73,6.0,5.5,1.0,1,10,1.0,4,0.0
73,3.0,5.0,1.0,1,9,0.95,1,0.0
73,5.5,4.0,3.0,1,9,0.92,4,0.0
73,5.0,4.0,2.0,2,9,0.88,3,0.0
73,6.5,4.5,2.0,2,10,0.98,5,0.0
73,5.0,3.5,5.0,1,10,1.0,3,0.0
73,5.5,4.0,0.5,1,10,1.0,4,0.0
73,5.0,6.0,3.0,2,10,0.96,3,0.0
73,3.5,6.5,1.5,2,9,0.94,1,0.0
73,6.0,3.5,3.0,1,10,0.98,4,0.0
73,6.0,5.0,3.0,2,10,0.97,4,0.0
73,2.0,4.5,1.5,1,10,1.0,1,0.0
73,3.0,6.0,0.5,1,10,0.99,1,0.0
73,4.5,4.5,1.5,1,10,0.97,2,0.0
73,5.5,6.5,2.5,2,10,0.95,4,0.0
73,6.5,4.0,1.5,1,10,1.0,5,0.0
73,5.0,5.0,0.0,1,10,1.0,3,0.0
73,4.5,5.5,3.0,2,10,0.95,2,0.0
73,4.5,6.0,1.5,1,10,1.0,2,0.0
73,8.5,4.5,1.5,1,10,1.0,5,0.5
73,4.0,4.0,2.5,1,10,1.0,2,0.0
73,6.5,5.5,1.5,1,10,0.96,5,0.0
73,5.0,6.5,3.5,2,9,0.89,3,0.0
73,6.5,4.5,2.5,1,9,0.93,5,0.0
73,6.0,5.0,1.0,1,9,0.95,4,0.0
73,6.5,5.5,1.0,1,10,1.0,5,0.0
73,5.5,6.0,2.0,1,10,0.99,4,0.0
73,4.0,5.0,2.0,1,10,0.99,2,0.0
73,6.5,4.0,2.5,1,10,1.0,5,0.0
73,3.5,3.0,2.5,1,10,1.0,1,0.0
73,3.5,4.0,1.5,1,10,0.99,1,0.0
73,6.5,5.0,4.0,1,10,1.0,5,0.0
73,5.0,6.0,0.0,2,10,0.96,3,0.0
73,6.5,5.5,0.5,1,10,1.0,5,0.0
73,3.5,5.5,1.5,2,10,0.97,1,0.0
73,3.5,5.0,3.0,1,10,1.0,1,0.0
73,5.5,6.5,2.0,1,10,0.99,4,0.0
73,6.0,5.0,2.5,1,10,1.0,4,0.0
73,4.5,4.5,1.5,1,10,1.0,2,0.0
73,7.5,5.5,0.5,2,10,0.96,5,0.0
73,5.5,5.0,2.5,1,10,0.97,4,0.0
73,5.0,6.0,2.0,1,10,0.98,3,0.0
73,6.0,4.0,1.0,1,10,1.0,4,0.0
73,6.0,6.0,1.5,2,10,0.92,4,0.0
73,6.0,4.5,1.5,1,10,1.0,4,0.0
73,6.0,4.5,0.5,1,10,0.99,4,0.0
73,4.0,6.5,2.5,1,10,1.0,2,0.0
73,6.0,5.0,3.0,1,10,0.99,4,0.0
73,6.0,4.5,2.5,1,9,0.95,4,0.0
73,4.0,4.5,2.5,1,10,0.96,2,0.0
73,8.5,4.0,2.0,1,10,1.0,5,0.5
73,4.0,5.0,3.0,1,10,1.0,2,0.0
