timestamp,stress_level,sleep_hours,workload,fatigue_level,mood_score,physical_activity_minutes,caffeine_intake_mg,social_interactions,anxiety_level,stress_level_rolling7,sleep_hours_rolling7,fatigue_level_rolling7,workload_rolling7,anxiety_level_rolling7,burnout_risk
2024-04-05 00:00:00,4.0,9.0,10.0,10.0,5.0,30.09,398.0,4.0,6.0,5.0,5.0,7.0,7.0,4.0,0
2024-04-06 00:00:00,7.0,4.0,9.0,2.0,9.0,118.3,31.19,8.0,4.0,6.0,5.0,4.0,5.0,1.0,0
2024-04-07 00:00:00,10.0,4.0,6.0,10.0,3.0,26.1,176.19,9.0,8.0,8.0,6.0,4.0,6.0,3.0,1
2024-04-08 00:00:00,3.0,9.0,5.0,10.0,9.0,109.13,404.28,10.0,8.0,8.0,5.0,6.0,6.0,6.0,0
2024-04-09 00:00:00,6.0,5.0,9.0,6.0,2.0,25.7,64.48,2.0,0.0,7.0,4.0,6.0,7.0,4.0,0
2024-04-10 00:00:00,6.0,3.0,3.0,6.0,5.0,71.68,196.44,7.0,4.0,8.0,5.0,6.0,7.0,4.0,0
2024-04-11 00:00:00,8.0,4.0,10.0,5.0,1.0,55.94,26.25,2.0,10.0,7.0,5.0,7.0,5.0,4.0,1
2024-04-12 00:00:00,4.0,4.0,0.0,7.0,7.0,96.34,149.9,3.0,4.0,6.0,4.0,7.0,5.0,5.0,0
2024-04-13 00:00:00,3.0,4.0,2.0,6.0,10.0,32.66,302.26,9.0,10.0,7.0,4.0,6.0,6.0,6.0,0
2024-04-14 00:00:00,5.0,8.0,1.0,7.0,9.0,89.57,477.81,6.0,6.0,3.0,6.0,4.0,4.0,7.0,0
2024-04-15 00:00:00,4.0,4.0,7.0,8.0,6.0,90.6,267.54,2.0,4.0,4.0,4.0,4.0,5.0,5.0,0
2024-04-16 00:00:00,9.0,4.0,1.0,5.0,5.0,43.12,83.71,3.0,5.0,6.0,5.0,7.0,6.0,7.0,0
2024-04-17 00:00:00,0.0,8.0,10.0,4.0,4.0,42.39,498.55,7.0,1.0,6.0,5.0,4.0,6.0,4.0,0
2024-04-18 00:00:00,8.0,8.0,1.0,6.0,4.0,29.87,65.26,3.0,8.0,3.0,5.0,7.0,3.0,4.0,0
2024-04-19 00:00:00,2.0,5.0,7.0,7.0,10.0,115.72,132.24,8.0,7.0,5.0,6.0,5.0,5.0,5.0,0
2024-04-20 00:00:00,0.0,7.0,4.0,0.0,8.0,63.96,392.47,3.0,1.0,2.0,9.0,5.0,5.0,2.0,0
2024-04-21 00:00:00,6.0,6.0,8.0,3.0,10.0,82.29,403.62,2.0,4.0,3.0,6.0,5.0,6.0,3.0,0
2024-04-22 00:00:00,5.0,6.0,4.0,2.0,10.0,74.85,365.09,4.0,3.0,4.0,6.0,4.0,5.0,5.0,0
2024-04-23 00:00:00,5.0,6.0,5.0,3.0,10.0,16.22,80.91,0.0,9.0,3.0,8.0,3.0,5.0,5.0,0
2024-04-24 00:00:00,3.0,5.0,6.0,3.0,10.0,14.66,379.76,6.0,8.0,5.0,6.0,3.0,4.0,6.0,0
2024-04-25 00:00:00,8.0,9.0,3.0,10.0,10.0,32.35,318.14,8.0,6.0,4.0,8.0,5.0,2.0,4.0,0
2024-04-26 00:00:00,9.0,4.0,8.0,8.0,1.0,112.83,469.05,8.0,2.0,5.0,5.0,3.0,6.0,4.0,1
2024-04-27 00:00:00,10.0,9.0,4.0,3.0,5.0,78.78,327.38,0.0,2.0,7.0,8.0,4.0,3.0,4.0,0
2024-04-28 00:00:00,6.0,4.0,9.0,5.0,3.0,2.92,96.59,5.0,5.0,6.0,7.0,3.0,6.0,3.0,1
2024-04-29 00:00:00,6.0,9.0,10.0,6.0,9.0,71.39,71.81,2.0,9.0,7.0,5.0,3.0,5.0,5.0,0
2024-04-30 00:00:00,8.0,7.0,4.0,3.0,7.0,96.57,326.14,3.0,2.0,8.0,6.0,4.0,5.0,6.0,0
2024-05-01 00:00:00,5.0,8.0,4.0,5.0,10.0,109.58,29.02,7.0,2.0,7.0,8.0,6.0,5.0,4.0,0
2024-05-02 00:00:00,10.0,4.0,8.0,7.0,8.0,88.35,123.88,3.0,7.0,9.0,6.0,4.0,6.0,3.0,1
2024-05-03 00:00:00,10.0,6.0,7.0,6.0,6.0,78.36,208.96,7.0,8.0,8.0,5.0,5.0,5.0,3.0,0
2024-05-04 00:00:00,3.0,7.0,4.0,3.0,10.0,26.36,473.79,3.0,1.0,8.0,7.0,4.0,6.0,5.0,0
2024-05-05 00:00:00,10.0,8.0,5.0,6.0,6.0,71.77,271.78,8.0,3.0,7.0,8.0,6.0,7.0,4.0,0
2024-05-06 00:00:00,8.0,7.0,8.0,5.0,7.0,0.71,211.55,5.0,4.0,10.0,8.0,3.0,5.0,4.0,0
2024-05-07 00:00:00,10.0,7.0,4.0,7.0,7.0,15.79,131.6,0.0,5.0,7.0,5.0,4.0,7.0,1.0,0
2024-05-08 00:00:00,3.0,6.0,8.0,0.0,9.0,57.06,156.08,8.0,7.0,8.0,5.0,5.0,4.0,6.0,0
2024-05-09 00:00:00,4.0,5.0,7.0,10.0,8.0,73.49,46.02,1.0,9.0,8.0,7.0,6.0,6.0,5.0,1
2024-05-10 00:00:00,9.0,6.0,9.0,4.0,1.0,8.47,355.98,6.0,1.0,9.0,6.0,5.0,5.0,4.0,1
2024-05-11 00:00:00,4.0,4.0,1.0,3.0,4.0,30.1,361.66,9.0,10.0,8.0,6.0,5.0,7.0,6.0,0
2024-05-12 00:00:00,7.0,10.0,4.0,1.0,7.0,64.65,381.48,6.0,8.0,5.0,7.0,6.0,5.0,5.0,0
2024-05-13 00:00:00,2.0,8.0,10.0,10.0,8.0,86.9,21.33,2.0,9.0,2.0,7.0,5.0,7.0,6.0,1
2024-05-14 00:00:00,9.0,10.0,8.0,9.0,8.0,61.27,461.12,0.0,8.0,4.0,5.0,4.0,7.0,8.0,1
2024-05-15 00:00:00,1.0,5.0,9.0,0.0,3.0,18.46,440.04,7.0,5.0,6.0,7.0,4.0,4.0,7.0,1
2024-05-16 00:00:00,4.0,9.0,1.0,8.0,4.0,80.38,81.85,9.0,3.0,5.0,7.0,5.0,5.0,6.0,0
2024-05-17 00:00:00,3.0,9.0,4.0,7.0,7.0,106.23,417.89,10.0,1.0,3.0,7.0,4.0,4.0,6.0,0
2024-05-18 00:00:00,2.0,8.0,4.0,8.0,8.0,111.65,470.64,10.0,9.0,3.0,9.0,6.0,4.0,5.0,0
2024-05-19 00:00:00,6.0,7.0,4.0,7.0,7.0,73.27,233.38,9.0,10.0,3.0,8.0,6.0,7.0,6.0,0
2024-05-20 00:00:00,4.0,5.0,1.0,7.0,6.0,113.1,59.03,6.0,2.0,4.0,6.0,7.0,6.0,7.0,0
2024-05-21 00:00:00,2.0,9.0,7.0,9.0,9.0,53.59,452.68,9.0,6.0,3.0,8.0,5.0,6.0,6.0,0
2024-05-22 00:00:00,5.0,6.0,7.0,10.0,9.0,27.18,186.79,7.0,10.0,6.0,9.0,7.0,7.0,6.0,0
2024-05-23 00:00:00,7.0,4.0,10.0,3.0,7.0,100.4,56.95,0.0,6.0,5.0,6.0,9.0,3.0,6.0,1
2024-05-24 00:00:00,3.0,5.0,9.0,10.0,8.0,110.75,258.01,2.0,3.0,3.0,5.0,7.0,4.0,7.0,0
2024-05-25 00:00:00,8.0,9.0,5.0,5.0,5.0,90.89,161.29,1.0,7.0,5.0,8.0,8.0,6.0,7.0,0
2024-05-26 00:00:00,7.0,9.0,10.0,4.0,1.0,113.61,300.16,0.0,5.0,5.0,6.0,5.0,8.0,6.0,1
2024-05-27 00:00:00,3.0,10.0,6.0,5.0,1.0,115.21,304.74,4.0,10.0,8.0,7.0,6.0,9.0,7.0,0
2024-05-28 00:00:00,2.0,8.0,6.0,9.0,6.0,48.96,0.66,2.0,0.0,4.0,7.0,8.0,7.0,6.0,0
2024-05-29 00:00:00,7.0,4.0,2.0,8.0,2.0,64.67,270.14,9.0,9.0,8.0,5.0,6.0,6.0,7.0,1
2024-05-30 00:00:00,9.0,4.0,10.0,5.0,8.0,1.64,419.72,7.0,5.0,5.0,8.0,7.0,7.0,4.0,1
2024-05-31 00:00:00,3.0,4.0,4.0,6.0,1.0,77.54,141.89,5.0,4.0,6.0,6.0,4.0,9.0,6.0,0
2024-06-01 00:00:00,5.0,3.0,4.0,9.0,2.0,50.93,186.91,9.0,0.0,7.0,4.0,7.0,8.0,3.0,1
2024-06-02 00:00:00,0.0,6.0,3.0,6.0,8.0,8.46,350.99,8.0,10.0,5.0,5.0,6.0,5.0,5.0,0
2024-06-03 00:00:00,4.0,4.0,7.0,9.0,6.0,20.29,340.09,8.0,10.0,4.0,2.0,8.0,4.0,5.0,1
2024-06-04 00:00:00,0.0,6.0,2.0,8.0,10.0,36.48,446.69,10.0,4.0,4.0,6.0,7.0,3.0,6.0,0
2024-06-05 00:00:00,4.0,9.0,3.0,4.0,2.0,14.12,464.01,5.0,10.0,1.0,4.0,6.0,6.0,8.0,0
2024-06-06 00:00:00,9.0,6.0,2.0,9.0,2.0,86.27,481.13,1.0,10.0,2.0,7.0,9.0,3.0,6.0,1
2024-06-07 00:00:00,8.0,9.0,5.0,3.0,7.0,76.76,223.14,8.0,8.0,6.0,5.0,8.0,5.0,5.0,0
2024-06-08 00:00:00,6.0,8.0,10.0,8.0,5.0,77.65,496.68,0.0,6.0,7.0,9.0,8.0,5.0,9.0,0
2024-06-09 00:00:00,3.0,5.0,8.0,0.0,5.0,72.9,365.65,2.0,9.0,6.0,6.0,5.0,5.0,9.0,0
2024-06-10 00:00:00,2.0,6.0,1.0,8.0,8.0,118.9,179.23,5.0,1.0,5.0,7.0,6.0,5.0,7.0,0
2024-06-11 00:00:00,1.0,4.0,9.0,2.0,7.0,8.41,21.34,1.0,3.0,6.0,7.0,5.0,8.0,6.0,0
2024-06-12 00:00:00,9.0,6.0,2.0,4.0,9.0,43.08,353.54,4.0,9.0,6.0,7.0,3.0,4.0,6.0,0
2024-06-13 00:00:00,3.0,8.0,2.0,9.0,4.0,37.86,35.85,1.0,10.0,5.0,5.0,5.0,5.0,8.0,0
2024-06-14 00:00:00,2.0,4.0,6.0,10.0,10.0,3.97,106.2,3.0,3.0,3.0,6.0,4.0,5.0,8.0,0
2024-06-15 00:00:00,5.0,4.0,3.0,6.0,4.0,23.89,296.38,10.0,10.0,3.0,4.0,5.0,5.0,7.0,0
2024-06-16 00:00:00,7.0,6.0,0.0,2.0,2.0,55.48,227.72,9.0,3.0,2.0,4.0,3.0,6.0,5.0,0
2024-06-17 00:00:00,5.0,10.0,6.0,7.0,3.0,104.92,311.66,1.0,9.0,4.0,6.0,5.0,2.0,6.0,0
2024-06-18 00:00:00,0.0,9.0,2.0,7.0,1.0,120.08,95.73,4.0,8.0,5.0,8.0,7.0,2.0,7.0,0
2024-06-19 00:00:00,5.0,8.0,3.0,3.0,1.0,89.2,280.02,5.0,0.0,5.0,6.0,6.0,1.0,6.0,0
2024-06-20 00:00:00,4.0,4.0,10.0,2.0,7.0,62.77,109.12,6.0,6.0,4.0,8.0,5.0,6.0,5.0,0
2024-06-21 00:00:00,7.0,8.0,7.0,10.0,6.0,70.92,35.42,9.0,6.0,5.0,6.0,6.0,5.0,6.0,0
2024-06-22 00:00:00,3.0,8.0,3.0,9.0,3.0,85.31,38.8,6.0,4.0,4.0,9.0,5.0,6.0,7.0,0
2024-06-23 00:00:00,4.0,7.0,9.0,4.0,7.0,51.12,84.01,8.0,7.0,7.0,6.0,5.0,7.0,6.0,0
2024-06-24 00:00:00,7.0,10.0,9.0,9.0,2.0,88.25,301.16,2.0,6.0,4.0,10.0,6.0,8.0,5.0,1
2024-06-25 00:00:00,7.0,5.0,9.0,5.0,3.0,110.54,186.91,3.0,8.0,4.0,8.0,6.0,8.0,6.0,0
2024-06-26 00:00:00,5.0,10.0,2.0,1.0,1.0,75.18,239.42,6.0,2.0,5.0,10.0,5.0,6.0,5.0,0
2024-06-27 00:00:00,7.0,9.0,8.0,5.0,8.0,8.13,357.01,9.0,10.0,3.0,8.0,6.0,6.0,6.0,0
2024-06-28 00:00:00,10.0,3.0,7.0,8.0,2.0,9.22,486.88,9.0,10.0,5.0,7.0,7.0,8.0,6.0,1
2024-06-29 00:00:00,10.0,7.0,7.0,5.0,7.0,110.99,352.82,10.0,6.0,4.0,6.0,7.0,8.0,7.0,0
2024-06-30 00:00:00,3.0,9.0,4.0,3.0,9.0,9.11,17.76,9.0,10.0,9.0,8.0,5.0,7.0,7.0,0
2024-07-01 00:00:00,0.0,4.0,6.0,10.0,6.0,72.19,346.21,10.0,6.0,6.0,8.0,6.0,6.0,8.0,0
2024-07-02 00:00:00,6.0,7.0,6.0,2.0,2.0,60.88,391.63,1.0,5.0,5.0,8.0,4.0,6.0,8.0,0
2024-07-03 00:00:00,9.0,10.0,9.0,7.0,2.0,88.82,323.41,10.0,4.0,5.0,7.0,6.0,6.0,8.0,1
2024-07-04 00:00:00,1.0,7.0,7.0,6.0,8.0,97.92,259.71,5.0,4.0,7.0,7.0,4.0,7.0,7.0,0
2024-07-05 00:00:00,4.0,4.0,4.0,5.0,10.0,89.78,472.23,9.0,7.0,3.0,8.0,6.0,5.0,7.0,0
2024-07-06 00:00:00,2.0,7.0,7.0,3.0,8.0,58.97,409.12,9.0,6.0,4.0,6.0,5.0,5.0,7.0,0
2024-07-07 00:00:00,3.0,5.0,4.0,10.0,9.0,94.08,401.55,7.0,3.0,5.0,6.0,6.0,6.0,2.0,0
2024-07-08 00:00:00,2.0,7.0,9.0,7.0,4.0,18.22,157.02,4.0,1.0,3.0,8.0,6.0,6.0,4.0,0
2024-07-09 00:00:00,8.0,4.0,7.0,10.0,3.0,105.69,483.29,4.0,4.0,2.0,8.0,6.0,5.0,4.0,1
2024-07-10 00:00:00,3.0,8.0,9.0,9.0,2.0,36.75,302.64,7.0,3.0,2.0,5.0,8.0,6.0,4.0,1
2024-07-11 00:00:00,9.0,6.0,1.0,6.0,10.0,4.91,111.1,0.0,6.0,5.0,6.0,6.0,3.0,5.0,0
2024-07-12 00:00:00,7.0,8.0,10.0,5.0,1.0,13.93,142.87,6.0,2.0,4.0,9.0,7.0,5.0,4.0,0
2024-07-13 00:00:00,10.0,8.0,4.0,3.0,10.0,92.16,255.65,9.0,2.0,4.0,6.0,7.0,5.0,4.0,0
2024-07-14 00:00:00,9.0,7.0,8.0,8.0,4.0,45.58,453.54,8.0,4.0,4.0,8.0,6.0,7.0,5.0,0
2024-07-15 00:00:00,2.0,8.0,10.0,8.0,10.0,43.86,16.71,5.0,5.0,6.0,6.0,7.0,8.0,5.0,0
2024-07-16 00:00:00,6.0,4.0,5.0,2.0,10.0,117.15,183.04,6.0,10.0,7.0,9.0,5.0,9.0,6.0,0
2024-07-17 00:00:00,7.0,7.0,7.0,2.0,8.0,4.27,403.63,3.0,2.0,9.0,8.0,5.0,7.0,5.0,0
2024-07-18 00:00:00,3.0,4.0,9.0,2.0,2.0,77.45,285.82,9.0,7.0,6.0,6.0,5.0,8.0,3.0,1
2024-07-19 00:00:00,1.0,9.0,4.0,4.0,8.0,52.2,384.06,0.0,7.0,5.0,8.0,1.0,6.0,4.0,0
2024-07-20 00:00:00,0.0,4.0,2.0,6.0,1.0,65.38,129.97,8.0,4.0,3.0,8.0,4.0,5.0,4.0,0
2024-07-21 00:00:00,6.0,6.0,9.0,9.0,1.0,61.0,477.88,5.0,3.0,2.0,7.0,5.0,8.0,4.0,1
2024-07-22 00:00:00,5.0,8.0,3.0,1.0,5.0,21.93,279.93,2.0,3.0,4.0,6.0,4.0,4.0,6.0,0
2024-07-23 00:00:00,9.0,6.0,5.0,9.0,7.0,43.3,243.6,3.0,7.0,5.0,7.0,4.0,5.0,3.0,1
2024-07-24 00:00:00,0.0,3.0,9.0,10.0,9.0,51.07,7.03,9.0,4.0,4.0,6.0,6.0,5.0,6.0,1
2024-07-25 00:00:00,8.0,7.0,2.0,0.0,5.0,44.96,192.13,5.0,2.0,5.0,7.0,4.0,4.0,3.0,0
2024-07-26 00:00:00,6.0,8.0,4.0,4.0,2.0,18.35,316.85,5.0,4.0,6.0,6.0,8.0,4.0,4.0,0
2024-07-27 00:00:00,4.0,8.0,6.0,9.0,7.0,87.1,390.04,8.0,3.0,6.0,6.0,7.0,5.0,4.0,0
2024-07-28 00:00:00,3.0,6.0,4.0,9.0,2.0,83.05,6.25,3.0,3.0,3.0,7.0,5.0,5.0,6.0,0
2024-07-29 00:00:00,4.0,7.0,9.0,4.0,9.0,46.1,135.05,4.0,5.0,5.0,8.0,7.0,5.0,2.0,0
2024-07-30 00:00:00,7.0,6.0,10.0,6.0,9.0,89.61,18.05,4.0,8.0,4.0,6.0,5.0,8.0,6.0,0
2024-07-31 00:00:00,5.0,8.0,6.0,8.0,3.0,51.33,400.09,2.0,4.0,5.0,7.0,5.0,6.0,5.0,0
2024-08-01 00:00:00,4.0,7.0,7.0,9.0,8.0,22.89,138.65,1.0,1.0,4.0,10.0,8.0,6.0,3.0,0
2024-08-02 00:00:00,6.0,6.0,0.0,5.0,4.0,16.08,365.75,7.0,2.0,4.0,8.0,8.0,4.0,3.0,0
2024-08-03 00:00:00,2.0,5.0,3.0,10.0,3.0,88.14,488.16,9.0,2.0,6.0,8.0,7.0,7.0,2.0,0
2024-08-04 00:00:00,3.0,3.0,4.0,9.0,1.0,44.99,176.57,8.0,5.0,6.0,6.0,5.0,6.0,5.0,1
2024-08-05 00:00:00,4.0,4.0,4.0,8.0,5.0,62.66,10.38,9.0,5.0,4.0,6.0,9.0,4.0,3.0,0
2024-08-06 00:00:00,3.0,4.0,6.0,9.0,4.0,117.99,485.29,10.0,5.0,4.0,6.0,8.0,4.0,6.0,0
2024-08-07 00:00:00,3.0,6.0,9.0,9.0,1.0,93.84,39.94,8.0,6.0,4.0,5.0,8.0,5.0,5.0,1
2024-08-08 00:00:00,6.0,7.0,3.0,5.0,10.0,26.75,445.2,4.0,8.0,4.0,4.0,8.0,4.0,5.0,0
2024-08-09 00:00:00,8.0,5.0,5.0,6.0,8.0,48.47,112.3,10.0,1.0,4.0,5.0,6.0,4.0,5.0,0
2024-08-10 00:00:00,5.0,10.0,3.0,2.0,8.0,63.13,178.68,8.0,10.0,3.0,6.0,6.0,6.0,5.0,0
2024-08-11 00:00:00,0.0,3.0,8.0,6.0,8.0,27.18,193.45,3.0,8.0,4.0,5.0,8.0,4.0,7.0,0
2024-08-12 00:00:00,8.0,8.0,4.0,7.0,3.0,84.47,194.71,1.0,8.0,5.0,6.0,6.0,6.0,7.0,1
2024-08-13 00:00:00,6.0,7.0,6.0,7.0,6.0,54.91,496.82,2.0,9.0,4.0,7.0,5.0,5.0,8.0,0
2024-08-14 00:00:00,10.0,6.0,0.0,5.0,7.0,58.01,346.68,0.0,1.0,7.0,7.0,5.0,6.0,5.0,0
2024-08-15 00:00:00,2.0,4.0,1.0,8.0,8.0,3.98,224.25,4.0,5.0,7.0,4.0,6.0,2.0,5.0,0
2024-08-16 00:00:00,0.0,8.0,9.0,6.0,5.0,53.04,329.75,0.0,10.0,6.0,7.0,5.0,4.0,8.0,0
2024-08-17 00:00:00,5.0,5.0,0.0,8.0,9.0,42.5,322.14,10.0,1.0,6.0,6.0,6.0,4.0,5.0,0
2024-08-18 00:00:00,4.0,10.0,5.0,5.0,6.0,40.67,423.3,0.0,2.0,4.0,6.0,7.0,5.0,3.0,0
2024-08-19 00:00:00,10.0,6.0,7.0,6.0,10.0,71.05,259.71,10.0,9.0,6.0,6.0,5.0,6.0,5.0,1
2024-08-20 00:00:00,8.0,10.0,3.0,10.0,10.0,100.83,115.42,10.0,5.0,6.0,6.0,7.0,2.0,7.0,0
2024-08-21 00:00:00,2.0,5.0,6.0,2.0,10.0,91.03,467.92,6.0,2.0,6.0,7.0,5.0,6.0,6.0,0
2024-08-22 00:00:00,9.0,8.0,2.0,4.0,4.0,55.18,149.05,1.0,3.0,6.0,7.0,5.0,4.0,6.0,0
2024-08-23 00:00:00,1.0,7.0,6.0,8.0,1.0,46.23,116.82,7.0,8.0,5.0,8.0,4.0,5.0,4.0,0
2024-08-24 00:00:00,6.0,8.0,10.0,8.0,1.0,75.32,163.67,5.0,4.0,6.0,6.0,5.0,6.0,3.0,1
2024-08-25 00:00:00,7.0,5.0,4.0,1.0,10.0,119.85,251.53,3.0,0.0,5.0,7.0,5.0,6.0,6.0,0
2024-08-26 00:00:00,6.0,8.0,8.0,0.0,5.0,24.19,265.81,9.0,6.0,5.0,7.0,6.0,4.0,5.0,0
2024-08-27 00:00:00,2.0,6.0,10.0,5.0,3.0,101.31,43.39,9.0,1.0,4.0,6.0,5.0,6.0,3.0,0
2024-08-28 00:00:00,6.0,8.0,8.0,9.0,5.0,43.12,469.2,7.0,6.0,6.0,5.0,3.0,7.0,6.0,0
2024-08-29 00:00:00,5.0,5.0,8.0,9.0,5.0,14.28,487.8,9.0,10.0,4.0,6.0,6.0,9.0,5.0,1
2024-08-30 00:00:00,6.0,9.0,0.0,6.0,1.0,107.25,180.51,2.0,2.0,6.0,9.0,6.0,6.0,4.0,0
2024-08-31 00:00:00,3.0,4.0,4.0,10.0,8.0,103.77,76.01,2.0,2.0,5.0,7.0,7.0,6.0,4.0,0
2024-09-01 00:00:00,9.0,9.0,1.0,6.0,5.0,49.96,372.96,3.0,7.0,3.0,8.0,5.0,6.0,4.0,0
2024-09-02 00:00:00,5.0,9.0,7.0,1.0,5.0,51.98,115.31,8.0,6.0,5.0,5.0,8.0,6.0,5.0,0
2024-09-03 00:00:00,8.0,8.0,7.0,5.0,9.0,32.92,443.29,8.0,7.0,7.0,9.0,8.0,6.0,4.0,0
2024-09-04 00:00:00,5.0,6.0,3.0,7.0,8.0,108.21,66.03,4.0,10.0,7.0,6.0,5.0,5.0,3.0,0
2024-09-05 00:00:00,8.0,7.0,7.0,7.0,1.0,75.92,12.05,8.0,3.0,7.0,8.0,8.0,3.0,5.0,0
2024-09-06 00:00:00,4.0,10.0,3.0,1.0,3.0,7.49,90.84,5.0,10.0,4.0,7.0,7.0,5.0,5.0,0
2024-09-07 00:00:00,8.0,5.0,9.0,6.0,7.0,75.54,244.96,7.0,4.0,8.0,9.0,3.0,5.0,6.0,1
2024-09-08 00:00:00,4.0,7.0,10.0,4.0,1.0,99.19,265.7,10.0,4.0,7.0,7.0,7.0,8.0,6.0,0
2024-09-09 00:00:00,8.0,8.0,3.0,8.0,1.0,68.96,138.7,7.0,7.0,7.0,3.0,6.0,6.0,6.0,1
2024-09-10 00:00:00,10.0,8.0,10.0,10.0,5.0,100.89,340.22,9.0,5.0,6.0,8.0,4.0,4.0,9.0,1
2024-09-11 00:00:00,3.0,4.0,10.0,3.0,9.0,94.77,243.35,6.0,5.0,6.0,5.0,5.0,8.0,6.0,0
2024-09-12 00:00:00,3.0,8.0,2.0,7.0,6.0,20.12,340.0,3.0,1.0,6.0,5.0,6.0,7.0,7.0,0
2024-09-13 00:00:00,3.0,9.0,5.0,3.0,10.0,107.05,389.55,3.0,7.0,6.0,6.0,5.0,8.0,4.0,0
2024-09-14 00:00:00,10.0,3.0,2.0,10.0,2.0,106.93,272.14,5.0,5.0,7.0,4.0,7.0,8.0,6.0,1
2024-09-15 00:00:00,4.0,10.0,5.0,6.0,9.0,111.75,302.92,8.0,5.0,6.0,8.0,6.0,6.0,4.0,0
2024-09-16 00:00:00,2.0,3.0,10.0,4.0,6.0,6.35,397.57,6.0,4.0,4.0,5.0,4.0,6.0,6.0,0
2024-09-17 00:00:00,6.0,6.0,1.0,9.0,5.0,89.03,189.67,4.0,6.0,4.0,7.0,7.0,6.0,4.0,0
2024-09-18 00:00:00,6.0,4.0,8.0,8.0,5.0,78.23,446.88,3.0,5.0,6.0,6.0,7.0,6.0,6.0,1
2024-09-19 00:00:00,1.0,4.0,8.0,7.0,3.0,55.64,95.88,7.0,5.0,4.0,5.0,9.0,6.0,8.0,1
2024-09-20 00:00:00,10.0,9.0,6.0,10.0,6.0,48.24,329.51,5.0,5.0,7.0,6.0,8.0,6.0,6.0,0
2024-09-21 00:00:00,5.0,5.0,5.0,5.0,4.0,41.27,203.88,0.0,4.0,4.0,2.0,8.0,8.0,5.0,0
2024-09-22 00:00:00,3.0,6.0,9.0,7.0,10.0,22.18,448.01,0.0,9.0,4.0,7.0,6.0,8.0,6.0,0
2024-09-23 00:00:00,6.0,4.0,3.0,5.0,2.0,51.13,416.94,8.0,7.0,6.0,5.0,6.0,4.0,7.0,1
2024-09-24 00:00:00,1.0,7.0,6.0,8.0,3.0,100.89,135.92,7.0,4.0,3.0,7.0,7.0,7.0,6.0,0
2024-09-25 00:00:00,6.0,7.0,10.0,2.0,9.0,103.64,76.05,4.0,5.0,5.0,7.0,6.0,5.0,8.0,0
2024-09-26 00:00:00,8.0,5.0,6.0,2.0,9.0,77.92,383.38,0.0,2.0,8.0,7.0,5.0,5.0,5.0,0
2024-09-27 00:00:00,9.0,5.0,7.0,7.0,6.0,111.03,35.9,1.0,10.0,8.0,5.0,4.0,7.0,4.0,0
2024-09-28 00:00:00,3.0,9.0,4.0,9.0,10.0,52.07,285.59,9.0,10.0,6.0,7.0,6.0,8.0,6.0,0
2024-09-29 00:00:00,0.0,6.0,2.0,2.0,10.0,102.65,424.42,2.0,3.0,5.0,8.0,5.0,6.0,5.0,0
2024-09-30 00:00:00,8.0,6.0,7.0,7.0,9.0,14.72,427.56,9.0,4.0,6.0,4.0,6.0,6.0,4.0,0
2024-10-01 00:00:00,7.0,5.0,9.0,7.0,4.0,94.92,484.36,2.0,9.0,6.0,7.0,5.0,5.0,6.0,1
2024-10-02 00:00:00,7.0,9.0,5.0,3.0,5.0,36.18,301.87,1.0,2.0,8.0,6.0,6.0,6.0,7.0,0
2024-10-03 00:00:00,8.0,6.0,4.0,0.0,10.0,16.54,134.01,1.0,5.0,7.0,7.0,5.0,5.0,6.0,0
2024-10-04 00:00:00,7.0,6.0,6.0,5.0,5.0,18.67,140.53,5.0,4.0,8.0,6.0,5.0,6.0,4.0,0
2024-10-05 00:00:00,6.0,4.0,2.0,9.0,9.0,44.88,253.5,6.0,3.0,9.0,6.0,4.0,5.0,4.0,0
2024-10-06 00:00:00,5.0,10.0,8.0,1.0,5.0,0.96,47.12,3.0,9.0,9.0,7.0,6.0,4.0,5.0,1
2024-10-07 00:00:00,0.0,5.0,7.0,3.0,8.0,118.47,254.26,0.0,7.0,6.0,6.0,4.0,5.0,5.0,0
2024-10-08 00:00:00,10.0,8.0,8.0,2.0,1.0,86.27,133.32,5.0,6.0,7.0,6.0,3.0,5.0,7.0,1
2024-10-09 00:00:00,4.0,6.0,5.0,1.0,5.0,93.37,288.83,6.0,10.0,9.0,6.0,2.0,4.0,6.0,0
2024-10-10 00:00:00,1.0,5.0,9.0,9.0,10.0,62.06,206.86,3.0,2.0,5.0,5.0,4.0,7.0,4.0,1
2024-10-11 00:00:00,6.0,9.0,6.0,9.0,1.0,2.08,497.83,5.0,8.0,6.0,5.0,3.0,5.0,6.0,1
2024-10-12 00:00:00,1.0,5.0,4.0,2.0,10.0,44.66,99.75,8.0,9.0,3.0,8.0,7.0,6.0,6.0,0
2024-10-13 00:00:00,3.0,9.0,4.0,8.0,6.0,101.77,483.1,3.0,4.0,3.0,6.0,6.0,6.0,6.0,0
2024-10-14 00:00:00,2.0,10.0,1.0,8.0,7.0,110.18,45.39,9.0,8.0,5.0,10.0,7.0,3.0,8.0,0
2024-10-15 00:00:00,8.0,9.0,2.0,2.0,5.0,48.07,442.26,3.0,10.0,4.0,7.0,5.0,4.0,5.0,0
2024-10-16 00:00:00,7.0,3.0,9.0,3.0,1.0,0.0,68.8,9.0,3.0,3.0,8.0,5.0,5.0,4.0,1
